product_name,original_data_column_1,original_data_column_2,supplier_article_number,ean,article_number,product_description,supplier,supplier_url,product_image_url,manufacturer,original_data_column_3
Kolibri Bib classic Esslätzchen blau,medical/patientenversorgung/esslätzchen/esslätzchen,Kolibri bib classic Esslätzch.,2052091,4024009012754,112858,"Einmal-Esslätzchen / Schutzserviette mit Fanglatz,
umweltgerechtes Recyclingmaterial, durch zwei Bänder und
dem Halsausschnitt problemlos anzulegen, verbesserte
Qualität, 25 % mehr Tissue, Schutz der Kleidung vor
Feuchtigkeit dank innenliegender PE-Folie, Breite 37 cm,
Farbe blau, Länge 66 cm, 1 Karton à 10 x 50 Stk.",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-bib-classic-esslaetzchen-blau-kolibri-bib-classic-esslaetzch/jMcYwQjsGipkg222ouPDqS,https://media.igefa.de/files/images_idealclean/2052091.jpg,Kolibri,
Kolibri Comtrain PREMIUM extra tube,medical/aufsaugende-inko/pants/pants,Kolibri comtrain PREM. extra M,2165953,4024009029875,I0200109,"Saugstarke Pants für die mittlere Inkontinenz.Mit leistungsstarkem, extra dünnem Saugkörper - kaum spürbarer Schutz für aktive Menschen.",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comtrain-premium-extra-tube-kolibri-comtrain-prem-extra-m/nqLGjwSi5pYxuDoZF7QgHV,https://media.igefa.de/files/images_idealclean/2165953.jpg,Kolibri,"ISO-Saugleistung 1300 ml; für die mittlere Inkontinenz; Hüftumfang - min. 80 cm bis max. 120 cm; weiches, textilähnliches & atmungsaktives Außenvlies; innovativer Saugkörper bietet optimalen Schutz gegen Auslaufen & Feuchtigkeit"
Kolibri Wisch- und Pflegetuch 40 x 36cm 3-lagig,"medical/patientenversorgung/waschhandschuhe,-waschtücher-und-waschhauben/waschhandschuhe,-waschtücher-und-waschhauben",Kolibri Wisch-/Pflegetuch 3lg,1678780,4029068015111,015111,,igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-wisch-und-pflegetuch-40-x-36cm-3-lagig-kolibri-wisch-pflegetuch-3lg/YjbryAjHcvHyYZueuGiwA6,https://media.igefa.de/files/images_idealclean/1678780.jpg,Kolibri,3-lagig; sehr saugfähig; aus besonders weichem Recycling Material; besonders geeignet zur Intimreinigung bei Stuhlinkontinenz
Kolibri Wisch- und Pflegetuch 40 x 36cm 4-lagig,"medical/patientenversorgung/waschhandschuhe,-waschtücher-und-waschhauben/waschhandschuhe,-waschtücher-und-waschhauben",Kolibri Wisch-/Pflegetuch 4lg,1678710,4029068015081,015081,,igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-wisch-und-pflegetuch-40-x-36cm-4-lagig-kolibri-wisch-pflegetuch-4lg/VfbDoNkVWRcqqP6R4xEjCG,https://media.igefa.de/files/images_idealclean/1678710.jpg,Kolibri,4-lagig; sehr saugfähig; aus besonders weichem Recycling Material; besonders geeignet zur Intimreinigung bei Stuhlinkontinenz
Kolibri Comwash extra,"medical/patientenversorgung/waschhandschuhe,-waschtücher-und-waschhauben/waschhandschuhe,-waschtücher-und-waschhauben",Kolibri comwash extra 20x50Stk,2024943,4024009009976,111622,"Waschhandschuh, hautfreundlich, für die schonende
Hautreinigung geeignet, dank ovaler Öffnung leicht
überzuziehen, sehr weich, sehr saugstark, aus Airlaid
Zellstoff Material, Breite 16 cm, Farbe weiß, Länge 22 cm,
1 Karton à 20 x 50 Stk.",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comwash-extra-kolibri-comwash-extra-20x50stk/tFuEGfcS2BbYPDo8tHU6u7,https://media.igefa.de/files/images_idealclean/2024943.jpg,Kolibri,
Kolibri Comfort PREMIUM men active 3,medical/aufsaugende-inko/einlagen/einlagen,Kolibri comfort PREMIUM men 3,2142803,4024009008160,I0700007,"Kolibri Comfort PREMIUM Men 3 Einlagen – Für leichte bis mittlere Blasenschwäche
Die anatomisch geformte Einlage ist ideal für leichte Blasenschwäche speziell für aktive Männer oder für die vorübergehende Verwendung z. B. bei Prostata Problemen oder nach Operationen.
Die Einlagen sind dank der anatomisch maskulinen Form sehr diskret und sorgen obendrein für höchste Sicherheit im Alltag.
Mit unserem Optimal System noch besser versorgt:
Optimal Lock System: für optimal Saugkraft und zuverlässigen Auslaufschutz dank extra dünnem, 3lagigem Saugkörper. Seitliche Auslaufsperren geben zusätzliche Sicherheit und fühlen sich weich und angenehm an.
Optimal Dry System: für ein trockenes Hautgefühl dank Mikroperforation, die Flüssigkeit schnell und zuverlässig ins Innere des Saugkerns leitet
Optimal Odourstop System: für schnelle Geruchsbindung dank des speziellen Superabsorbers der Gerüche schnell und zuverlässig einschließt
Optimal Soft System: für angenehmes Tragegefühl dank weicher, geräuschloser, textilähnlicher Materialien mit hautpflegendem Aloe Vera und atmungsaktiver Struktur
Nachhaltig: für eine Reduzierung von Plastikabfällen besteht der Beutel zu mindestens 60% aus nachhaltig angebautem Zuckerrohr.
Weitere Produkteigenschaften:",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comfort-premium-men-active-3-kolibri-comfort-premium-men-3-anatomische-premium-einlage-fuer-leichte-bis-mittlere-blasenschwaeche-speziell-fuer-aktive-maenner/P4xnukfRjicrRq4SuyneaY,https://media.igefa.de/files/images_idealclean/2142803.jpg,Kolibri,
Kolibri Combed PREMIUM classic,medical/aufsaugende-inko/krankenunterlage/krankenunterlage,60 cm x 90 cm 1100 ml,2108235,4024009021787,I0400023,"Combed Premium Classic Krankenunterlage von Kolibri eignet sich zur besonders wirtschaftlichen Versorgung und hat eine Abmessung von 60 x 90 cm.
Produktvorteile:",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-combed-premium-classic-60-cm-x-90-cm-1100-ml/kh9Hzx9F66VkV9JvFv3pLB,https://media.igefa.de/files/images_idealclean/2108235.jpg,Kolibri,
Kolibri Comtrain PREMIUM extra tube,medical/aufsaugende-inko/pants/pants,Kolibri comtrain PREM. extra L,2165955,4024009029899,I0200143,"Saugstarke Pants für die mittlere Inkontinenz.Mit leistungsstarkem, extra dünnem Saugkörper - kaum spürbarer Schutz für aktive Menschen.",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comtrain-premium-extra-tube-kolibri-comtrain-prem-extra-l/nTyyBXyvqCpXest8KZwDYF,https://media.igefa.de/files/images_idealclean/2165955.jpg,Kolibri,"ISO-Saugleistung 1300 ml; für die mittlere Inkontinenz; Hüftumfang - min. 110 cm bis max. 140 cm; weiches, textilähnliches & atmungsaktives Außenvlies; innovativer Saugkörper bietet optimalen Schutz gegen Auslaufen & Feuchtigkeit"
BulkySoft® Ärzterollen,medical/praxis--und-stationsbedarf/ärztekrepp-/--halter/ärztekrepp-/--halter,BulkySoft Ärzterolle 2lg 50m,2182927,8018426011717,76736,Die Ärzterollen passen zu den gängisten Breiten der auf dem Markt verwendeten Untersuchungstischen. Die Rollen sind mit einer sauberen Perforation versehen. BulkySoft gewährleistet hohe Qualität und Zuverlässigkeit.,igefa Handelsgesellschaft,https://store.igefa.de/p/bulkysoft-aerzterollen-bulkysoft-aerzterolle-2lg-50m/8xDteEgJQFDtZkc5NG3EtK,https://media.igefa.de/files/images_idealclean/2182927.jpg,Diverse Hersteller,2-lagig; hohe Qualität; angenehme Mikroprägung; jede Rolle ist einzeln verpackt; perforierte Liegenauflagen (147 Abrisse)
BulkySoft® Ärzterollen,medical/praxis--und-stationsbedarf/ärztekrepp-/--halter/ärztekrepp-/--halter,BulkySoft Ärzterolle 2lg 50m,2182928,8018426011755,76739,Die Ärzterollen passen zu den gängisten Breiten der auf dem Markt verwendeten Untersuchungstischen. Die Rollen sind mit einer sauberen Perforation versehen. BulkySoft gewährleistet hohe Qualität und Zuverlässigkeit.,igefa Handelsgesellschaft,https://store.igefa.de/p/bulkysoft-aerzterollen-bulkysoft-aerzterolle-2lg-50m/MjSNhh93P3Jo7vrTPhsGkc,https://media.igefa.de/files/images_idealclean/2182928.jpg,Diverse Hersteller,2-lagig; hohe Qualität; angenehme Mikroprägung; jede Rolle ist einzeln verpackt; perforierte Liegenauflagen (147 Abrisse)
Nierenschale,medical/praxis--und-stationsbedarf/pflegehilfen/pflegehilfen,Medi-Inn Einweg-Nierenschale,2165230,,N15000-n,"OP-Versorgung, unsteril, Einwegprodukt zur hygienischen
Entsorgung organischer Abfälle, in medizinischen Bereichen
wie Krankenhäusern, Arztpraxen usw. einsetzbar, nach
Benutzung zusammen mit Abfall im Autoklaven sterilisierbar,
Abmessung 255 x 150 x 48 mm, Farbe grau, Material Pappe, 1
Beutel à 50 Stk, Krt à 6 Btl.",igefa Handelsgesellschaft,https://store.igefa.de/p/nierenschale-medi-inn-einweg-nierenschale/DMzbXwjyyhiHX5CNJp4Qgn,https://media.igefa.de/files/images_idealclean/2165230.jpg,Diverse Hersteller,
Feuchtpflegetücher,"medical/patientenversorgung/waschhandschuhe,-waschtücher-und-waschhauben/waschhandschuhe,-waschtücher-und-waschhauben",HydroVital Feuchtpflegetücher,2241419,4024009012778,6455402,"weiche, extrem reißfeste Feuchtpflegetücher, sanft
reinigend, Tränkung der Tücher mit milder, waschaktiver
Lotion, die pflegenden Komponenten, u. a. Shea Extrakt,
versorgen die Haut mit Feuchtigkeit, machen diese
geschmeidig und hinterlassen ein angenehmes Gefühl der
Frische, frei von Farbstoffen, Parabenen und PEG, daher
besonders hautschonend, pH-neutral, Hautfreundlichkeit
dermatologisch bestätigt, besonders hygienisch durch
Softpack mit Klickverschluss und wiederverschließbarer
Öffnung, zur schnellen Reinigung verschmutzter Hautpartien,
eignen sich für die vollständige Körperhygiene, Breite 16
cm, Länge 20 cm, 1 Packung à 80 Tu, (Krt à 20 Pac).",igefa Handelsgesellschaft,https://store.igefa.de/p/feuchtpflegetuecher-hydrovital-feuchtpflegetuecher/txvHRaPK9zrt4urfwo24DY,https://media.igefa.de/files/images/2241419.jpg,HydroVital Premium,
Kolibri Comfix supra,medical/aufsaugende-inko/netz-/fixierhose/netz-/fixierhose,Gr.S weiß / gelb 75 cm 105 cm,2097210,4024009020520,323474-01.01.Q19,"Die Comfix Supra Fixierhose / Netzhose von Kolibri ist für ein besonders sicheres, bequemes und unauffälliges Tragen von anatomischen Vorlagen sowie Einlagen geeignet.
Produktvorteile:",igefa Handelsgesellschaft,https://store.igefa.de/p/kolibri-comfix-supra-gr-s-weiss-gelb-75-cm-105-cm-fixierhose-netzhose/zwyRrsxJh275BHEtZYnbEA,https://media.igefa.de/files/images_idealclean/2097210.jpg,Kolibri,
