product_name,original_data_column_1,original_data_column_2,supplier_article_number,ean,article_number,product_description,supplier,supplier_url,product_image_url,manufacturer,original_data_column_3
CLEAN and CLEVER SMART Geschirrspültabs SMA 35,reinigungschemie/küchen--und-geschirrreinigung/maschinelles-spülen/spültabs,SMA35 Geschirrspültabs,2232080,4024009004698,001-022-239-01,"umweltfreundliche, mit Ökolabel ausgezeichnete Spültabs,
sorgen für perfekte Sauberkeit und streifenfreien Glanz,
für die gründliche Reinigung auch bei hartnäckigen Tee-,
Stärke- und Eiweißverschmutzungen, integrierter Kalkstopper
verhindert zuverlässig Kalkablagerungen, phosphat- und
chorfrei, zum Einsatz in Haushaltsspülmaschinen, Öko-Label
EU Ecolabel (Euro-Blume), 1 Packung à 50 x 18 g, (Krt à 5
Pac).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-smartline-geschirrspueltabs-sma-35-sma35-geschirrspueltabs/a7pRpxXdena9MNtG69GrxT,https://media.igefa.de/files/images_idealclean/2232080.jpg,CLEAN and CLEVER SMART,
CLEAN and CLEVER PROFESSIONAL Parkettpflege PRO 9,reinigungschemie/bodenreinigung/reiniger-für-spezialbeläge/holzpflege/--reiniger,PRO9 Parkettpflege 1l (12),2173595,4024009033865,1054101,"Clean and Clever Parkettpflege PRO 9 ist aufgrund der guten gleithemmenden Eigenschaften besonders ideal für Schulen, Sporthallen, Kindergärten und Altenheime (gemäß DIN 18032/2 geeignet. Für alle versiegelten Holz- und Parkettböden, behandelte
Korkböden sowie als Wischpflege für öl-/wachsgrundierte Holz- und Parkettböden.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-parkettpflege-pro-9-pro9-parkettpflege-1l-12/KUjs2VWoZVGwcUX5toGUZE,https://media.igefa.de/files/images_idealclean/2173595.jpg,CLEAN and CLEVER PROFESSIONAL,"selbstglänzend; tritt- & begehsicher; maschinell polierbar; wirkt wasserabweisend; schütz, pflegt & reinigt in einem Arbeitsgang"
CLEAN and CLEVER SMART Beckensteine SMA 75,reinigungschemie/sanitärraumreinigung/spezialprodukte/beckensteine/wc-einhänger,SMA75 Beckensteine 1kg (12),2165420,4024009035302,90770326,,igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-smartline-beckensteine-sma-75-sma75-beckensteine-1kg-12/8on9FEqyjitgNWkB8mWyvF,https://media.igefa.de/files/images_idealclean/2165420.jpg,,wirken selbsttätig; verbreiten lang anhaltenden Frischeduft; zur Luftverbesserung in Toilettenräumen; verhindern Kalk- & Urinsteinablagerungen
CLEAN and CLEVER PROFESSIONAL Flächendesinfektion PRO 138,reinigungschemie/desinfektion/flächendesinfektion/flächendesinfektion,"gebrauchsfertig, VAH-/IHO-gel.",2182899,4024009034145,1004713426370,"Zuverlässige Desinfektion für alkoholempfindliche, wasserbeständige Oberflächen in industriellen und öffentlichen Bereichen sowie insbesondere für den Einsatz auf Kunststoff oder Acrylglas z. B. in Solarien und Fitnessstudios.
Empfohlen auch für alkoholsensible Bereiche wie KITAs, Schulen, Psychiatrische Einrichtungen, JVAs etc.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-flaechendesinfektion-pro-138-gebrauchsfertig-vah-iho-gel/u6NyiYwVyr6opRqipkUZ3f,https://media.igefa.de/files/images_idealclean/2182899.jpg,CLEAN and CLEVER PROFESSIONAL,"kennzeichnungsfrei; schnelle Wirksamkeit; ohne Duft- & Farbstoffe; ausgezeichnete Materialverträglichkeit; hochwirksam gegen Bakterien, Hefen & behüllte Viren"
CLEAN and CLEVER SMART Weichspüler SMA 40,reinigungschemie/textilreinigung/waschhilfsmittel/weichspüler,SMA40 Weichspüler 10l,2173592,4024009032745,750001014,"spült Wäsche angenehm flauschig und weich, verleiht einen
angenehmen Griff, reduziert die elektrostatische Aufladung
von Textilien wie Synthetik (insbesondere beim Einsatz in
Wäschetrocknern), verhindert das Knittern und erleichtert
das Bügeln, Wiederbenetzbarkeit der Wäsche wird deutlich
verbessert, für die Wäschepflege aller waschbaren Textilien
in Wäschereien, Gastronomie, Hotellerie und Gewerbe,
geeignet für alle Waschverfahren und Wasserhärtebereiche,
Duft fresh, 1 Kanister à 10 Ltr.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-smartline-weichspueler-sma-40-sma40-weichspueler-10l/gmQvVPm5KnTpyHTzbzgMm7,https://media.igefa.de/files/images_idealclean/2173592.jpg,CLEAN and CLEVER SMART,
CLEAN and CLEVER PROFESSIONAL Geruch-Ex Toilette Langzeit PRO 52-2,reinigungschemie/luftverbesserung/luftverbesserer/luftverbesserer,"Paradise,gegen Toilettengeruch",2182601,4024009033933,0040,"gebrauchsfertiger Geruchsneutralisierer für Sanitärbereiche,
wirkt schnell und langanhaltend gegen unangenehme
Toilettengerüche, spendet einen angenehmen Frischeduft,
schafft eine freundliche und wohlduftende Raumatmosphäre,
hinterlässt keine Flecken, Duft Paradise, 1 Flasche à 750
ml, (Krt à 12 Fla).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-geruch-ex-toilette-langzeit-pro-52-2-paradise-gegen-toilettengeruch/oHchtQwfw3DwwAu79BAncW,https://media.igefa.de/files/images_idealclean/2182601.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER SMART Neutralreiniger SMA 3,reinigungschemie/oberflächenreinigung/neutralreiniger/neutralreiniger,SMA3 Neutralreiniger 1l (12),2173593,4024009035166,750000974,"Reinigungskonzentrat, reinigt und trocknet rückstandsfrei,
mit hervorragender Reinigungsleistung insbesondere bei Öl-
und Fettverschmutzungen, besitzt gute Netzungseigenschaften,
materialschonend, mit angenehmem Frischeduft, zur
täglichen Unterhaltsreinigung aller wasserbeständigen und
empfindlichen Materialien, Oberflächen und glänzenden
Bodenbeläge, z. B. Kunststoff, PVC, Keramik, versiegeltes
Holz, Laminat, Kunst- und Naturstein, 1 Flasche à 1 Ltr,
(Krt à 12 Fla).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-smartline-neutralreiniger-sma-3-sma3-neutralreiniger-1l-12/4t5PudeCmunAzhG2EgDUGL,https://media.igefa.de/files/images_idealclean/2173593.jpg,CLEAN and CLEVER SMART,
"CLEAN and CLEVER PROFESSIONAL Grill-, Backofen- und Konvektomatenreiniger PRO 132",reinigungschemie/küchen--und-geschirrreinigung/gerätereiniger/backofen-/-grill-und-konvektomatenreiniger,PRO132 Grill-/Backofen- 2x1l,2202350,4024009000430,1000940734053,"hochalkalischer Reiniger stark verschmutzter Geräte in
Küchen und Lebensmittel verarbeitenden Betrieben, entfernt
kraftvoll angebrannte sowie verharzte Back-, Brat- und
Grillrückstände, Rauchteer etc. gut materialverträglich mit
Edelstahl, Kunststoff, Stein und Porzellan, leicht
abspülbar (gemäß LMBG), schaumaktiv, für den Einsatz in
Gastronomie, Hotellerie, Stationsküchen in Krankenhäusern
sowie Heimen uvm. empfohlen, zur Reinigung von Grill- und
Backöfen, Konvektomaten, Fahrwagen, Backblechen,
Transportbändern, Arbeitsgeräten, Maschinen, Behältern und
Böden, 1 Karton à 2 x 1 Ltr.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-grill-backofen-und-konvektomatenreiniger-pro-132-pro132-grill-backofen-2x1l/EPNRwzgDhZ24FbrKtEmju4,https://media.igefa.de/files/images_idealclean/2202350.jpg,,
CLEAN and CLEVER SMART Handspülmittel SMA 11,reinigungschemie/küchen--und-geschirrreinigung/manuelles-spülen/handspülmittel,SMA11 Handspülmittel 1l (12),2173590,4024009032714,750001036,"handmildes und vielseitig anwendbares Geschirrspülmittel,
zur manuellen Reinigung von Geschirr, Gläsern, Besteck
u.v.m. auch für die Reinigung aller wasserbeständigen
Oberflächen und Gegenstände im Küchenbereich einsetzbar,
sehr gute Reinigungsleistung, mit angenehmem Citrusduft,
trocknet streifenfrei und glänzend ab, 1 Flasche à 1 Ltr,
(Krt à 12 Fla).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-smartline-handspuelmittel-sma-11-sma11-handspuelmittel-1l-12/rZufMcmN9g8aZq8z7ZFyAB,https://media.igefa.de/files/images_idealclean/2173590.jpg,CLEAN and CLEVER SMART,
CLEAN and CLEVER SMART Handspülmittel SMA 11,reinigungschemie/küchen--und-geschirrreinigung/manuelles-spülen/handspülmittel,SMA11 Handspülmittel 10l,2173591,4024009032738,750001037,"handmildes und vielseitig anwendbares Geschirrspülmittel,
zur manuellen Reinigung von Geschirr, Gläsern, Besteck
u.v.m. auch für die Reinigung aller wasserbeständigen
Oberflächen und Gegenstände im Küchenbereich einsetzbar,
sehr gute Reinigungsleistung, mit angenehmem Citrusduft,
trocknet streifenfrei und glänzend ab, 1 Kanister à 10 Ltr.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-smartline-handspuelmittel-sma-11-sma11-handspuelmittel-10l/tErDoLM3hHrWsdrfB5ks3n,https://media.igefa.de/files/images_idealclean/2173591.jpg,CLEAN and CLEVER SMART,
CLEAN and CLEVER PROFESSIONAL Flächendesinfektion PRO 138,reinigungschemie/desinfektion/flächendesinfektion/flächendesinfektion,"gebrauchsfertig,nicht alkohol.",2149500,4024009028106,1004713434000,"Zuverlässige Desinfektion für alkoholempfindliche, wasserbeständige Oberflächen in industriellen und öffentlichen Bereichen sowie insbesondere für den Einsatz auf Kunststoff oder Acrylglas z. B. in Solarien und Fitnessstudios.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-flaechendesinfektion-pro-138-gebrauchsfertig-nicht-alkohol/6eLcHhkpAJTVHtWDoGn2NR,https://media.igefa.de/files/images_idealclean/2149500.jpg,CLEAN and CLEVER PROFESSIONAL,"schnelle Wirksamkeit; wirksam gegen Corona-Viren; frei von Aldehyden, QAV´s & Phenolen; ausgezeichnete Materialverträglichkeit; hochwirksam gegen Bakterien & Hefen"
CLEAN and CLEVER PROFESSIONAL Edelstahlpflege PRO 127,reinigungschemie/oberflächenreinigung/edelstahl-/glaskeramik-reiniger/-pflege/edelstahl-/glaskeramik-reiniger/-pflege,Sprühflasche,2183000,4024009034176,1004592734003,"Entfernt leicht und zuverlässig Fingerabdrücke, Schlieren, Wasserränder, Staub und fettigen Schmutz. Zur schonenden Pflege und langanhaltenden Schutz aller abwaschbaren Oberflächen aus Metall wie Edelstahl, Chrom, Aluminium, Eloxal usw.Geeignet für
die Anwendung in der Gastronomie, auf Arbeitsflächen, Schränken,Regalen, Buffets, Wandverkleidungen, Fahrstühlen, äußeren Verkleidungen von Spülmaschinen, Kühlschränken, Dunstabzugshauben, Koch-, Back-, Gar- und Bratgeräten.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-edelstahlpflege-pro-127-spruehflasche/ZepZNcGU7DGzVEnACXthw6,https://media.igefa.de/files/images_idealclean/2183000.jpg,CLEAN and CLEVER PROFESSIONAL,besonders ergiebig; trocknet schnell ab; mit frischem Orangen-Duft; hinterlässt streifenfreie Oberflächen mit Glanzeffekt; dünner Pflegefilm schützt vor schneller Wiederanschmutzung
CLEAN and CLEVER PROFESSIONAL Schnelldesinfektion PRO 139,reinigungschemie/küchen--und-geschirrreinigung/küchenreiniger/küchendesinfektion,"gebrauchsfertig, alkoholisch",2110813,4024009019456,1003158134009,Schnell wirkende Desinfektion für alkoholbeständige Oberflächen und Geräte im industriellen und öffentlichen Bereich,igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-schnelldesinfektion-pro-139-gebrauchsfertig-alkoholisch/btMbkoUiPbiehrzZRDxyb6,https://media.igefa.de/files/images_idealclean/2110813.jpg,CLEAN and CLEVER PROFESSIONAL,aldehyd- & phenolfrei; verdunstet rückstandsfrei; schnelle Wirksamkeit (30 Sekunden); gute Verträglichkeit auf alkoholbeständigen Materialien
CLEAN and CLEVER PROFESSIONAL Desinfektionsreiniger PRO 140,reinigungschemie/küchen--und-geschirrreinigung/küchenreiniger/küchendesinfektion,"für Küche, IHO-gelistet",2110814,4024009019586,1000815425021,"Ideal zur manuellen Reinigung und Desinfektion von Böden, Oberflächen und Geräten in Küchen, lebensmittelverarbeitenden Betrieben sowie im öffentlichen Bereich.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-desinfektionsreiniger-pro-140-fuer-kueche-iho-gelistet/gvaJLbmJJYVWtuziueKW4W,https://media.igefa.de/files/images_idealclean/2110814.jpg,CLEAN and CLEVER PROFESSIONAL,"Biozid-Registriernummer: N-37416, N-37417; gut abspülbar; alkali-, säure-, aldehyd- & chlorfrei; bakterizid, levurozid & begrenzt viruzid; reinigt & desinfiziert in einem Arbeitsgang; löst hervorragend Fett-, Eiweiß- sowie Pigmentverschmutzungen"
CLEAN and CLEVER PROFESSIONAL Sanitärgrundreiniger PRO 84,reinigungschemie/sanitärraumreinigung/sanitärgrundreiniger/sanitärgrundreiniger,PRO84 Sanitärgrundreiniger 1l,2110774,4024009019135,750001030,"viskoser Sanitärgrundreiniger auf Phosphorsäurebasis, löst
schnell und mühelos Kalk, Urinstein, Rost, Kalkstein,
kalkgebundene Zementschleier sowie selbst festhaftende
Rückstände von Hautfett und Seife, sehr gute Haftung auch
auf senkrechten Flächen, zur Reinigung aller wasser- und
säurebeständigen Oberflächen und Materialien, wie z. B.
Fliesen, Waschbecken und WCs im gesamten Nassraum-,
Schwimmbad- und Sanitärbereich, geeignet z. B. für
Sanitärporzellan, Chrom- und Edelstahloberflächen,
farbechten Kunststoff, säurefeste Wand- und Bodenfliesen, 1
Flasche à 1 Ltr, (Krt à 12 Fla).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-sanitaergrundreiniger-pro-84-pro84-sanitaergrundreiniger-1l/as6vGdQ2ooJ7hXcYHZRcB3,https://media.igefa.de/files/images_idealclean/2110774.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER PROFESSIONAL Essigreiniger PRO 3,reinigungschemie/sanitärraumreinigung/sanitärunterhaltsreiniger/essigreiniger,PRO3 Essigreiniger 1l (12),2110776,4024009019012,750001006,"mit angenehmem, naturfrischen Duft, zur umweltgerechten und
mühelosen Beseitigung von Kalkflecken, Verschmutzungen und
Seife in Küche, Bad und WCs, geeignet für Oberflächen aus
Keramik, Glas, Fliesen, Kunststoff, Edelstahl, 1 Flasche à
1 Ltr, (Krt à 12 Fla).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-essigreiniger-pro-3-pro3-essigreiniger-1l-12/gkjNQsbgvEQ3xRkGkfz9hj,https://media.igefa.de/files/images_idealclean/2110776.jpg,CLEAN and CLEVER PROFESSIONAL,
"CLEAN and CLEVER PROFESSIONAL Grill-, Backofen- und Konvektomatenreiniger PRO 132",reinigungschemie/küchen--und-geschirrreinigung/gerätereiniger/backofen-/-grill-und-konvektomatenreiniger,PRO132 Grill-/Backofen- 5l,2110818,4024009019364,1000940726101,"hochalkalischer Reiniger stark verschmutzter Geräte in
Küchen und Lebensmittel verarbeitenden Betrieben, entfernt
kraftvoll angebrannte sowie verharzte Back-, Brat- und
Grillrückstände, Rauchteer etc. gut materialverträglich mit
Edelstahl, Kunststoff, Stein und Porzellan, leicht
abspülbar (gemäß LMBG), schaumaktiv, für den Einsatz in
Gastronomie, Hotellerie, Stationsküchen in Krankenhäusern
sowie Heimen uvm. empfohlen, zur Reinigung von Grill- und
Backöfen, Konvektomaten, Fahrwagen, Backblechen,
Transportbändern, Arbeitsgeräten, Maschinen, Behältern und
Böden, 1 Kanister à 5 Ltr.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-grill-backofen-und-konvektomatenreiniger-pro-132-pro132-grill-backofen-5l/HupapPt9C6oTc8FVYkFK6K,https://media.igefa.de/files/images_idealclean/2110818.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER PROFESSIONAL Universalreiniger PRO 1,reinigungschemie/oberflächenreinigung/allzweckreiniger/allzweckreiniger,PRO1 Universalreiniger 1l (12),2110750,4024009019166,750001093,"kraftvoller Allzweck- und Unterhaltsreiniger,
Hochkonzentrat, mit hervorragender Netzfähigkeit und hohem
Schmutzlösevermögen, löst kraftvoll Öl- und
Fettverschmutzungen sowie leichte Kalkschleier, trocknet
streifenfrei, materialschonend, besonders sparsam,
angenehmer, langanhaltender Duft, zur täglichen Nass- und
Feuchtreinigung von wasserbeständigen, glatten und
strukturierten Oberflächen, zur Reinigung von z. B. Marmor,
Aluminium, Kunststoff, Chrom, eloxierten sowie lackierten
Oberflächen einsetzbar, auch für beschichtete und
unbeschichtete, wasserfeste Bodenbeläge geeignet, 1 Flasche
à 1 Ltr, (Krt à 12 Fla).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-universalreiniger-pro-1-pro1-universalreiniger-1l-12/AfV67Lf6ngvgaHxYhCwSfb,https://media.igefa.de/files/images_idealclean/2110750.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER PROFESSIONAL Geräteentkalker PRO 130,reinigungschemie/küchen--und-geschirrreinigung/gerätereiniger/entkalker,PRO130 Geräteentkalker 1l (12),2110812,4024009019517,1000426934805,"hochwirksamer, saurer Kalklöser auf Zitronensäurebasis,
entfernt und verhindert den Aufbau von Kalkablagerungen und
Kesselstein, hellt matte Metalloberflächen auf, parfüm-,
farbstoff- und phosphatfrei, regelmäßige Anwendung
verlängert die Lebensdauer der Geräte und spart Energie,
zur Entkalkung von Heißwassergeräten, kleinen Boilern,
Kaffee- und Teeautomaten, Kochtöpfen, säurebeständigen
Oberflächen und Armaturen, für Materialien wie Messing,
Kupfer, Zinn, Edelstahl und Aluminium, bedingt auch für
Zink, geeignet, 1 Flasche à 1 Ltr, (Krt à 12 Fla).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-geraeteentkalker-pro-130-pro130-geraeteentkalker-1l-12/DPKRfMU7usdrAFwpm2XPPG,https://media.igefa.de/files/images_idealclean/2110812.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER PROFESSIONAL Geschirrspülreiniger PRO 121,"reinigungschemie/küchen--und-geschirrreinigung/maschinelles-spülen/spülreiniger,-flüssig",PRO121 Geschirrspülreinig.12kg,2110805,4024009019272,1000936725046,"konzentrierter, stark alkalischer Geschirrspülreiniger,
entfernt schnell und kraftvoll angetrocknete, stärkehaltige
Speisereste, hartnäckige Kaffee- und Teerückstände sowie
Lippenstiftflecken, für jedes spülmaschinenfeste Geschirr
und Besteck geeignet, materialschonend - Dekore und
Glasuren sowie Materialien wie Silber, Reinaluminium,
Kunststoff und Stahl werden nicht angegriffen,
Kalkablagerungen werden nachhaltig verhindert, schaumarm
und hohe Materialverträglichkeit, für Weich- und Hartwasser
geeignet, sorgt für glanzgetrocknetes und streifenfreies
Geschirr in Verbindung mit Klarspüler PRO 123, zur
Anwendung in gewerblichen Geschirrspülmaschinen, 1 Kanister
à 12 kg.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-geschirrspuelreiniger-pro-121-pro121-geschirrspuelreinig-12kg/wPqGUswKYvzrupmHnHobMK,https://media.igefa.de/files/images_idealclean/2110805.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER PROFESSIONAL Geschirrspülreiniger PRO 121,"reinigungschemie/küchen--und-geschirrreinigung/maschinelles-spülen/spülreiniger,-flüssig",PRO121 Geschirrspülreinig.25kg,2110806,4024009019289,1000936723039,"konzentrierter, stark alkalischer Geschirrspülreiniger,
entfernt schnell und kraftvoll angetrocknete, stärkehaltige
Speisereste, hartnäckige Kaffee- und Teerückstände sowie
Lippenstiftflecken, für jedes spülmaschinenfeste Geschirr
und Besteck geeignet, materialschonend - Dekore und
Glasuren sowie Materialien wie Silber, Reinaluminium,
Kunststoff und Stahl werden nicht angegriffen,
Kalkablagerungen werden nachhaltig verhindert, schaumarm
und hohe Materialverträglichkeit, für Weich- und Hartwasser
geeignet, sorgt für glanzgetrocknetes und streifenfreies
Geschirr in Verbindung mit Klarspüler PRO 123, zur
Anwendung in gewerblichen Geschirrspülmaschinen, 1 Kanister
à 25 kg.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-geschirrspuelreiniger-pro-121-pro121-geschirrspuelreinig-25kg/eeGDWyrtdTeGART94xb7cE,https://media.igefa.de/files/images_idealclean/2110806.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER PROFESSIONAL Geräteentkalker PRO 130,reinigungschemie/küchen--und-geschirrreinigung/gerätereiniger/entkalker,PRO130 Geräteentkalker 250ml,2110811,4024009019494,1000426934501,"hochwirksamer, saurer Kalklöser auf Zitronensäurebasis,
entfernt und verhindert den Aufbau von Kalkablagerungen und
Kesselstein, hellt matte Metalloberflächen auf, parfüm-,
farbstoff- und phosphatfrei, regelmäßige Anwendung
verlängert die Lebensdauer der Geräte und spart Energie,
zur Entkalkung von Heißwassergeräten, kleinen Boilern,
Kaffee- und Teeautomaten, Kochtöpfen, säurebeständigen
Oberflächen und Armaturen, für Materialien wie Messing,
Kupfer, Zinn, Edelstahl und Aluminium, bedingt auch für
Zink, geeignet, 1 Flasche à 250 ml, (Krt à 20 Fla).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-geraeteentkalker-pro-130-pro130-geraeteentkalker-250ml/5vNzZy3mNRz9mFE2em7cwe,https://media.igefa.de/files/images_idealclean/2110811.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER PROFESSIONAL Kalklöser PRO 129,reinigungschemie/küchen--und-geschirrreinigung/gerätereiniger/entkalker,Entkalker für Spülmaschinen,2110799,4024009019562,1000943325024,"hochkonzentrierter Entkalker für den Küchenbereich,
entfernt hervorragend Kalkablagerungen und
Kalkverkrustungen, Rost, Zementschleier, Pigmente, Fette
und Eiweiß, mit ausgeprägter Netzwirkung und hervorragendem
Löse- und Emulgiervermögen, Temperaturerhöhung und
mechanische Unterstützung beschleunigt und verbessert die
Wirkung, schaumarm, zur Anwendung auf allen
säurebeständigen Oberflächen und Geräten im
lebensmittelverarbeitenden und -bearbeitenden Bereichen, z.
B. aus Edelstahl, Chrom, Porzellan, farbechtem Kunststoff
sowie Fliesenböden, Korrosionsinhibitoren gestatten die
Behandlung von Edelstahl, Aluminium, Buntmetall und
säurebeständigem Kunststoff, einsetzbar zur Entkalkung und
Reinigung in gewerblichen Spül- und Waschmaschinen,
Pasteuren, Friteusen, Kochkesseln, Tanks und Rohrleitungen,
1 Kanister à 12 kg.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-kalkloeser-pro-129-entkalker-fuer-spuelmaschinen/jGbd89ATxDi5x97VvSHg48,https://media.igefa.de/files/images_idealclean/2110799.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER PROFESSIONAL Geschirrspülreiniger PRO 33,reinigungschemie/küchen--und-geschirrreinigung/maschinelles-spülen/pulverreiniger,PRO33 Geschirrspülreiniger10kg,2108452,4024009018688,339676,"mildalkalischer Reiniger für Haushalts- und gewerbliche
Geschirrspülmaschinen, für spülmaschinenfestes Geschirr und
Besteck geeignet, entfernt alle Arten von Speiseresten,
Kaffee-, Tee- und Lippenstiftrückständen, materialschonend,
gute Wasserhärteabbindung, erzielt bestmögliche Ergebnisse
in Verbindung mit Klarspüler PRO 123, für die Anwendung in
Untertisch- und Haubenspülmaschinen in Gastronomie,
Hotellerie, Heimen, Stationsküchen in Krankenhäusern uvm.
inklusive Messbecher, 1 Eimer à 10 kg.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-geschirrspuelreiniger-pro-33-pro33-geschirrspuelreiniger10kg/YhdVb3dbpDkbGtidQcuF5U,https://media.igefa.de/files/images_idealclean/2108452.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER PROFESSIONAL Spezialreiniger für Milchaufschäumer PRO 136,reinigungschemie/küchen--und-geschirrreinigung/gerätereiniger/kaffeemaschinenreiniger,für Milchaufschäumer,2108100,4024009018602,319445,"mildalkalisches Reinigungskonzentrat, entfernt zuverlässig
Milchrückstände, beugt bei regelmäßiger Anwendung der
Bildung von Milchstein und hartnäckigen Ablagerungen vor,
materialschonend, leicht ausspülbar, hinterlässt keine
Rückstände, einfach zu dosieren, zur Reinigung von
Milchaufschäumern und Milchleitungen gewerblicher Kaffee-/
Espressomaschinen, 1 Flasche à 1 Ltr, (Krt à 10 Fla).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-spezialreiniger-fuer-milchaufschaeumer-pro-136-fuer-milchaufschaeumer/qaXRdcxhmq2eSHAsBGCuR7,https://media.igefa.de/files/images_idealclean/2108100.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER PROFESSIONAL Kaffeemaschinenreiniger PRO 35,reinigungschemie/küchen--und-geschirrreinigung/gerätereiniger/kaffeemaschinenreiniger,CLEAN and CLEVER PROFESSIONAL Kaffeemaschinenreiniger PRO 35 Zur Grund- & Unterhaltsreinigung von Kaffee- & Getränkeautomaten 1 kg,2108450,4024009018640,339582,"Kaffeemaschinenreiniger, Pulver, entfernt zuverlässig
schwerlösliche Rückstände wie z. B. Kaffeeöl, Wachse, Öle
und Gerbstoffreste, materialschonend, hält Füllelektroden
frei, vermeidet Geschmacksbeeinträchtigungen, regelmäßige
Anwendung beugt hartnäckigen Ablagerungen vor, zur Grund-
und Unterhaltsreinigung von Kaffee- und Getränkeautomaten,
1 Dose à 1 kg, (Krt à 10 Dos).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-kaffeemaschinenreiniger-pro-35-clean-and-clever-pro-kaffeemaschinenreiniger-pro-35-zur-grund-unterhaltsreinigung-von-kaffee-getraenkeautomaten-1-kg/Dd3Btjm7rTLMG7DKYhCzD6,https://media.igefa.de/files/images_idealclean/2108450.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER PROFESSIONAL Fleckenentferner textil PRO 6,reinigungschemie/bodenreinigung/reiniger-für-spezialbeläge/teppichreiniger,gegen wasserlösliche Flecken,2110620,4024009018725,750000871,"universeller Fleckenentferner für wasserlösliche
Verschmutzungen textiler Oberflächen, entfernt zuverlässig
Flecken wie Schuhcreme, Tinte, Öl, Ketchup, Eiweiß, Rost,
Dispensionsfarbe, Aerosolschutz, Kaffee ohne Randbildung,
geruchs- und anschmutzungsneutral, frei von Tensiden, keine
Einwirkungszeit erforderlich, zur Anwendung auf farbechten
und feuchtigkeitsbeständigen Teppichen, Polstern und
Textilien aus Natur- oder Kunstfasergewebe, 1 Sprühflasche
à 500 ml, (Krt à 10 Fla).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-fleckenentferner-textil-pro-6-gegen-wasserloesliche-flecken/eAmNwNTQzHEpWmAFEXSEN5,https://media.igefa.de/files/images_idealclean/2110620.jpg,CLEAN and CLEVER PROFESSIONAL,
